CFN;Descripcion_Producto;QtyDisponible;forecasttotal;demand;QtyBloqued;QtyQI;QtyRestricted;UOM;Sloc;forecast
10078386;10078386 980 NEO/ PAED CO2 ADAPTER DISP;280;21;0;0;0;0;EA;4000;10078386
10078386;10078386 980 NEO/ PAED CO2 ADAPTER DISP;0;21;0;10;0;0;EA;1202;10078386
10078386;10078386 980 NEO/ PAED CO2 ADAPTER DISP;13;21;0;0;0;0;EA;40A0;10078386
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;1;60;0;0;0;0;EA;40A0;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;20;60;0;0;0;0;EA;4000;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;9;60;0;0;0;0;EA;40A0;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;10;60;0;0;0;0;EA;4000;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;30;60;0;0;0;0;EA;40A0;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;80;60;0;0;0;0;EA;4000;10078387
10078387;10078387 980 PAED/ ADT CO2 ADAPTER DISP;20;60;0;0;0;0;EA;4019;10078387
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084331;10084331 980 PROX FLOW MONITORING OPTION;1;0;0;0;0;0;EA;4000;10084331
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
10084332;10084332 980 ETCO2 MONITORING OPTIONX1;1;0;0;0;0;0;EA;4000;10084332
